gen_id,durum
BSU10010,cikarildi_gereksiz
BSU39540,cikarildi_gereksiz
BSU38860,cikarildi_gereksiz
BSU37100,cikarildi_gereksiz
BSU09240,cikarildi_gereksiz
BSU19800,cikarildi_gereksiz
BSU24960,cikarildi_gereksiz
BSU35580,cikarildi_gereksiz
BSU24990,cikarildi_gereksiz
BSU24950,cikarildi_gereksiz
BSU24970,cikarildi_gereksiz
BSU13580,cikarildi_gereksiz
BSU24980,cikarildi_gereksiz
BSU15610,cikarildi_gereksiz
BSU03280,cikarildi_gereksiz
BSU28140,cikarildi_gereksiz
BSU25420,cikarildi_gereksiz
BSU10120,cikarildi_gereksiz
BSU36890,cikarildi_gereksiz
BSU09310,cikarildi_gereksiz
BSU03010,cikarildi_gereksiz
BSU23760,cikarildi_gereksiz
BSU36470,cikarildi_gereksiz
BSU38240,cikarildi_gereksiz
BSU15480,cikarildi_gereksiz
BSU39360,cikarildi_gereksiz
BSU36650,cikarildi_gereksiz
BSU28130,cikarildi_gereksiz
BSU36660,cikarildi_gereksiz
BSU15700,cikarildi_gereksiz
BSU36640,cikarildi_gereksiz
BSU30560,cikarildi_gereksiz
BSU23920,cikarildi_gereksiz
BSU18210,cikarildi_gereksiz
BSU32460,cikarildi_gereksiz
BSU32450,cikarildi_gereksiz
BSU23500,cikarildi_gereksiz
BSU10140,cikarildi_gereksiz
BSU18830,cikarildi_gereksiz
BSU32510,cikarildi_gereksiz
BSU32480,cikarildi_gereksiz
BSU32470,cikarildi_gereksiz
BSU32490,cikarildi_gereksiz
BSU32500,cikarildi_gereksiz
BSU22060,cikarildi_gereksiz
BSU22070,cikarildi_gereksiz
BSU32440,cikarildi_gereksiz
BSU17600,cikarildi_gereksiz
BSU32430,cikarildi_gereksiz
BSU17610,cikarildi_gereksiz
BSU02850,cikarildi_gereksiz
BSU06660,cikarildi_gereksiz
BSU02870,cikarildi_gereksiz
BSU02860,cikarildi_gereksiz
BSU30530,cikarildi_gereksiz
BSU19580,cikarildi_gereksiz
BSU03220,cikarildi_gereksiz
